question,query
Who wrote le grand meaulnes?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Le_Grand_Meaulnes sep_dot var_uri a dbo_Writer brack_close
Who wrote black ice?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Black_Ice_(memoir) sep_dot var_uri a dbo_Writer brack_close
Who wrote ring?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Ring_(Suzuki_novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote atherton: the house of power?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Atherton:_The_House_of_Power sep_dot var_uri a dbo_Writer brack_close
Who wrote a world apart?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_A_World_Apart_(book) sep_dot var_uri a dbo_Writer brack_close
Who wrote promethea?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Promethea sep_dot var_uri a dbo_Writer brack_close
Who wrote sarek?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Sarek_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote dungeons & dragons master rules?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Dungeons_&_Dragons_Master_Rules sep_dot var_uri a dbo_Writer brack_close
Who wrote the literature express?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Literature_Express sep_dot var_uri a dbo_Writer brack_close
Who wrote adam?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Adam_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote american splendor?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_American_Splendor sep_dot var_uri a dbo_Writer brack_close
Who wrote the making of a counter culture?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Making_of_a_Counter_Culture sep_dot var_uri a dbo_Writer brack_close
Who wrote the tartar steppe?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Tartar_Steppe sep_dot var_uri a dbo_Writer brack_close
Who wrote all the pretty horses?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_All_the_Pretty_Horses_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote american vampire?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_American_Vampire sep_dot var_uri a dbo_Writer brack_close
Who wrote azumanga daioh?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Azumanga_Daioh sep_dot var_uri a dbo_Writer brack_close
Who wrote nyx?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_NYX_(comics) sep_dot var_uri a dbo_Writer brack_close
Who wrote if i stay?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_If_I_Stay sep_dot var_uri a dbo_Writer brack_close
Who wrote the etymologicon?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Etymologicon sep_dot var_uri a dbo_Writer brack_close
Who wrote maps for lost lovers?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Maps_for_Lost_Lovers sep_dot var_uri a dbo_Writer brack_close
Who wrote big fish: a novel of mythic proportions?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Big_Fish:_A_Novel_of_Mythic_Proportions sep_dot var_uri a dbo_Writer brack_close
Who wrote the husband's secret?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Husband's_Secret sep_dot var_uri a dbo_Writer brack_close
Who wrote pinjar?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Pinjar_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote the king of ireland's son?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_King_of_Ireland's_Son sep_dot var_uri a dbo_Writer brack_close
Who wrote seraph of the end?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Seraph_of_the_End sep_dot var_uri a dbo_Writer brack_close
Who wrote the min-min?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Min-Min sep_dot var_uri a dbo_Writer brack_close
Who wrote otherwise engaged?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Otherwise_Engaged sep_dot var_uri a dbo_Writer brack_close
Who wrote the flame and the flower?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Flame_and_the_Flower sep_dot var_uri a dbo_Writer brack_close
Who wrote the hunting of the snark?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Hunting_of_the_Snark sep_dot var_uri a dbo_Writer brack_close
Who wrote mister x?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Mister_X_(Vortex) sep_dot var_uri a dbo_Writer brack_close
Who wrote peepo choo?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Peepo_Choo sep_dot var_uri a dbo_Writer brack_close
Who wrote winter in the blood?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Winter_in_the_Blood sep_dot var_uri a dbo_Writer brack_close
Who wrote anything is possible?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Anything_Is_Possible_(book) sep_dot var_uri a dbo_Writer brack_close
Who wrote all quiet on the western front?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_All_Quiet_on_the_Western_Front sep_dot var_uri a dbo_Writer brack_close
Who wrote the mermaid chair?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Mermaid_Chair sep_dot var_uri a dbo_Writer brack_close
Who wrote the sea around us?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Sea_Around_Us sep_dot var_uri a dbo_Writer brack_close
Who wrote casualties of peace?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Casualties_of_Peace sep_dot var_uri a dbo_Writer brack_close
Who wrote mr norris changes trains?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Mr_Norris_Changes_Trains sep_dot var_uri a dbo_Writer brack_close
Who wrote women and men?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Women_and_Men sep_dot var_uri a dbo_Writer brack_close
Who wrote the beautyful ones are not yet born?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Beautyful_Ones_Are_Not_Yet_Born sep_dot var_uri a dbo_Writer brack_close
Who wrote the long song?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Long_Song sep_dot var_uri a dbo_Writer brack_close
Who wrote a month in the country?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_A_Month_in_the_Country_(play) sep_dot var_uri a dbo_Writer brack_close
Who wrote plainsong?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Plainsong_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote scarlet feather?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Scarlet_Feather sep_dot var_uri a dbo_Writer brack_close
Who wrote al-qaeda: casting a shadow of terror?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Al-Qaeda:_Casting_a_Shadow_of_Terror sep_dot var_uri a dbo_Writer brack_close
Who wrote journey?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Journey_(picture_book) sep_dot var_uri a dbo_Writer brack_close
Who wrote avengers arena?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Avengers_Arena sep_dot var_uri a dbo_Writer brack_close
Who wrote the count of monte cristo?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Count_of_Monte_Cristo sep_dot var_uri a dbo_Writer brack_close
Who wrote blood music?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Blood_Music_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote pornografia?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Pornografia sep_dot var_uri a dbo_Writer brack_close
Who wrote sankya?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Sankya_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote chroniques du pays des mères?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Chroniques_du_pays_des_mères sep_dot var_uri a dbo_Writer brack_close
Who wrote the occult roots of nazism?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Occult_Roots_of_Nazism sep_dot var_uri a dbo_Writer brack_close
Who wrote kydd?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Kydd_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote the republic of the future?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Republic_of_the_Future sep_dot var_uri a dbo_Writer brack_close
Who wrote radetzky march?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Radetzky_March_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote the league of extraordinary gentlemen?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_League_of_Extraordinary_Gentlemen sep_dot var_uri a dbo_Writer brack_close
Who wrote kim?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Kim_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote ex machina?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Ex_Machina_(comics) sep_dot var_uri a dbo_Writer brack_close
Who wrote the red room?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Red_Room_(Strindberg_novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote the cry of the owl?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Cry_of_the_Owl sep_dot var_uri a dbo_Writer brack_close
Who wrote tsar fyodor ioannovich?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Tsar_Fyodor_Ioannovich sep_dot var_uri a dbo_Writer brack_close
Who wrote salt?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Salt_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote absolute power?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Absolute_Power_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote the 3 mistakes of my life?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_3_Mistakes_of_My_Life sep_dot var_uri a dbo_Writer brack_close
Who wrote a soldier's daughter never cries?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_A_Soldier's_Daughter_Never_Cries_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote the bridge over the river kwai?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Bridge_over_the_River_Kwai sep_dot var_uri a dbo_Writer brack_close
Who wrote the luck of barry lyndon?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Luck_of_Barry_Lyndon sep_dot var_uri a dbo_Writer brack_close
Who wrote the assault?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Assault sep_dot var_uri a dbo_Writer brack_close
Who wrote the mountain lion?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Mountain_Lion sep_dot var_uri a dbo_Writer brack_close
Who wrote she died?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_She_Died sep_dot var_uri a dbo_Writer brack_close
Who wrote de legibus?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_De_Legibus sep_dot var_uri a dbo_Writer brack_close
Who wrote the eclipse: a memoir of suicide?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Eclipse:_A_Memoir_of_Suicide sep_dot var_uri a dbo_Writer brack_close
Who wrote the obstacle is the way?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Obstacle_Is_the_Way sep_dot var_uri a dbo_Writer brack_close
Who wrote bad kitty?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Bad_Kitty_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote sub rosa?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Sub_Rosa_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote oceana fine?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Oceana_Fine sep_dot var_uri a dbo_Writer brack_close
Who wrote such a fun age?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Such_a_Fun_Age sep_dot var_uri a dbo_Writer brack_close
Who wrote women in the shadows?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Women_in_the_Shadows sep_dot var_uri a dbo_Writer brack_close
Who wrote tuesday?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Tuesday_(book) sep_dot var_uri a dbo_Writer brack_close
Who wrote batman?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Batman_(comic_book) sep_dot var_uri a dbo_Writer brack_close
Who wrote that which that orphan saw?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_That_Which_That_Orphan_Saw sep_dot var_uri a dbo_Writer brack_close
Who wrote shattered city: the halifax explosion and the road to recovery?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Shattered_City:_The_Halifax_Explosion_and_the_Road_to_Recovery sep_dot var_uri a dbo_Writer brack_close
Who wrote pod svobodnim soncem?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Pod_svobodnim_soncem sep_dot var_uri a dbo_Writer brack_close
Who wrote odiljenje sigetsko?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Odiljenje_sigetsko sep_dot var_uri a dbo_Writer brack_close
Who wrote moscow-petushki?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Moscow-Petushki sep_dot var_uri a dbo_Writer brack_close
Who wrote accidental death of an anarchist?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Accidental_Death_of_an_Anarchist sep_dot var_uri a dbo_Writer brack_close
Who wrote laura dean keeps breaking up with me?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Laura_Dean_Keeps_Breaking_Up_with_Me sep_dot var_uri a dbo_Writer brack_close
Who wrote ella morris?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Ella_Morris sep_dot var_uri a dbo_Writer brack_close
Who wrote incidents in the life of a slave girl?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Incidents_in_the_Life_of_a_Slave_Girl sep_dot var_uri a dbo_Writer brack_close
Who wrote the spinal cord perception?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Spinal_Cord_Perception sep_dot var_uri a dbo_Writer brack_close
Who wrote the knife that killed me?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Knife_That_Killed_Me sep_dot var_uri a dbo_Writer brack_close
Who wrote brighton belle?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Brighton_Belle_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote the grouchy ladybug?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Grouchy_Ladybug sep_dot var_uri a dbo_Writer brack_close
Who wrote the blind?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Blind sep_dot var_uri a dbo_Writer brack_close
Who wrote om namo?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Om_Namo sep_dot var_uri a dbo_Writer brack_close
Who wrote the shards of heaven?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Shards_of_Heaven sep_dot var_uri a dbo_Writer brack_close
Who wrote icelander?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Icelander_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote 12:01 p.m.?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_12:01_P.M sep_dot sep_dot var_uri a dbo_Writer brack_close
Who wrote the egypt game?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Egypt_Game sep_dot var_uri a dbo_Writer brack_close
Who wrote the fated sky?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Fated_Sky sep_dot var_uri a dbo_Writer brack_close
Who wrote too many men?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Too_Many_Men_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote i'll get there. it better be worth the trip?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_I'll_Get_There._It_Better_Be_Worth_the_Trip sep_dot var_uri a dbo_Writer brack_close
Who wrote high school dxd?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_High_School_DxD sep_dot var_uri a dbo_Writer brack_close
Who wrote call sign extortion 17?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Call_Sign_Extortion_17 sep_dot var_uri a dbo_Writer brack_close
Who wrote boy erased: a memoir?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Boy_Erased:_A_Memoir sep_dot var_uri a dbo_Writer brack_close
Who wrote the mist in the mirror?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Mist_in_the_Mirror sep_dot var_uri a dbo_Writer brack_close
